taskId,taskName,sectionId,parentTaskId,completed,due,priority,description,parentTask,section,assignee,createdDate,completedDate
7153682221,Lunch,131461190,,TRUE,2023-08-21 14:00,4,,,Monday,,2023-08-21T10:26:26.988781Z,2023-08-21T12:05:08.622454Z
7153966868,Leisure,131461190,,TRUE,2023-08-21 13:00,4,,,Monday,,2023-08-21T12:03:57.057239Z,2023-08-21T12:05:06.318594Z
7150950965,Clean water bottle,131461190,,TRUE,21 Aug 12:45,4,,,Monday,,2023-08-20T11:44:30.716414Z,2023-08-21T12:03:34.904918Z
7153325593,Work,131461190,,TRUE,2023-08-21 9:30,4,,,Monday,,2023-08-21T08:23:12.070670Z,2023-08-21T10:10:46.763367Z
7146873420,Check payconiq PTO and request off for doctor appointments as needed,131461190,,TRUE,21 Aug,4,,,Monday,,2023-08-18T13:42:38.132872Z,2023-08-21T09:36:11.466129Z
7151472969,Videogames and TV,131069778,,TRUE,20 Aug 21:00,4,,,Sunday,,2023-08-20T16:14:06.729748Z,2023-08-21T08:20:30.016995Z
7151471965,Dinner and TV,131069778,,TRUE,20 Aug 19:15,4,,,Sunday,,2023-08-20T16:13:39.304533Z,2023-08-21T08:20:29.244542Z
7151464936,Project - Redesign and relaunch blog,131069778,,TRUE,2023-08-20 15:30,4,,,Sunday,,2023-08-20T16:10:16.704270Z,2023-08-20T16:12:48.312186Z
7150948677,Project - Dutch A2 Proficiency,131069778,,TRUE,2023-08-20 15:15,4,,,Sunday,,2023-08-20T11:42:53.265764Z,2023-08-20T13:23:11.759958Z
7150957304,"PARA Clean, declutter, archive, backup laptop",131069778,,TRUE,2023-08-20 14:00,4,,,Sunday,,2023-08-20T11:48:11.607480Z,2023-08-20T13:15:11.134886Z
7150944845,Sick,130960958,,TRUE,2023-08-19,4,,,Saturday,,2023-08-20T11:40:31.784559Z,2023-08-20T11:42:05.439665Z
7146873916,Sick,130914121,,TRUE,18 Aug,4,,,Friday,,2023-08-18T13:42:47.953375Z,2023-08-18T13:42:49.733025Z
7143363430,make bloodwork appointment,130914121,,TRUE,18 Aug,4,,,Friday,,2023-08-17T10:40:55.224792Z,2023-08-18T13:42:41.039627Z
7146851760,Sick,130914119,,TRUE,2023-08-17,4,,,Thursday,,2023-08-18T13:34:43.080511Z,2023-08-18T13:34:52.608113Z
7143787944,Sick,130914117,,TRUE,2023-08-16,4,,,Wednesday,,2023-08-17T13:24:05.658541Z,2023-08-17T13:24:06.564754Z
7136730356,Andorra Run,130914115,,TRUE,15 Aug,4,,,Tuesday,,2023-08-15T07:53:57.015110Z,2023-08-15T16:14:16.098340Z
7123808530,Kiley call,130914115,,TRUE,15 Aug 17:00,4,,,Tuesday,,2023-08-10T07:56:40.166054Z,2023-08-15T16:14:11.768397Z
7136729927,Project - Dutch A2 Proficiency,130914115,,TRUE,2023-08-15 16:30,4,,,Tuesday,,2023-08-15T07:53:41.591281Z,2023-08-15T14:51:26.440179Z
7137769864,hammock time,130914115,,TRUE,2023-08-15 15:30,4,,,Tuesday,,2023-08-15T14:49:03.587389Z,2023-08-15T14:51:23.666959Z
7137003761,"Grocery store raz water, lunch ham",130914115,,TRUE,2023-08-15 15:00,4,,,Tuesday,,2023-08-15T10:02:35.559256Z,2023-08-15T13:32:43.472865Z
7136817046,reach out to john B about setting up a regular call,130914115,,TRUE,15 Aug,4,,,Tuesday,,2023-08-15T08:34:32.182302Z,2023-08-15T12:57:34.144553Z
7137430426,Work,130914115,,TRUE,2023-08-15 14:00,4,,,Tuesday,,2023-08-15T12:57:27.685165Z,2023-08-15T12:57:31.084797Z
7136733450,Lunch,130914115,,TRUE,15 Aug 13:00,4,,,Tuesday,,2023-08-15T07:55:31.718345Z,2023-08-15T12:10:55.796435Z
7084712497,Work,130914115,,TRUE,2023-08-15 12:15,4,,,Tuesday,,2023-07-27T07:27:49.777166Z,2023-08-15T11:03:40.159233Z
7136817857,Project - Atlas of the Heart,130914115,,TRUE,2023-08-15 11:00,4,,,Tuesday,,2023-08-15T08:34:58.341864Z,2023-08-15T09:55:20.276755Z
7136731744,Work,130914115,,TRUE,2023-08-15 9:30,4,,,Tuesday,,2023-08-15T07:54:40.604696Z,2023-08-15T09:09:36.355540Z
7134095590,Videogames,130914105,,TRUE,14 Aug 21:00,4,,,Monday,,2023-08-14T11:59:29.120360Z,2023-08-14T20:02:13.738904Z
7134095067,Dinner and TV,130914105,,TRUE,14 Aug 19:00,4,,,Monday,,2023-08-14T11:59:17.319182Z,2023-08-14T20:02:12.153414Z
7134094174,Dinner Prep,130914105,,TRUE,14 Aug 18:30,4,,,Monday,,2023-08-14T11:58:58.938495Z,2023-08-14T16:37:01.635291Z
7133447274,Project - Dutch A2 Proficiency,130914105,,TRUE,14 Aug 16:00,4,,,Monday,,2023-08-14T07:58:31.370626Z,2023-08-14T14:17:43.263437Z
7120612393,Viddy Jael,130914105,,TRUE,14 Aug 15:50,4,,,Monday,,2023-08-09T07:07:34.214719Z,2023-08-14T14:06:02.783256Z
7120612100,Viddy Dan,130914105,,TRUE,14 Aug 15:40,4,,,Monday,,2023-08-09T07:07:26.691851Z,2023-08-14T14:06:01.944234Z
7131135602,Viddy Mom,130914105,,TRUE,14 Aug 15:30,4,,,Monday,,2023-08-13T08:48:37.528597Z,2023-08-14T14:06:01.136431Z
7079756345,Mail out Martin and Rosemary thank you cards and art gifts,130914105,,TRUE,14 Aug 15:00,4,,,Monday,,2023-07-25T15:02:00.926631Z,2023-08-14T13:43:03.153074Z
7134096055,Reply to Hannah,130914105,,TRUE,14 Aug,4,,,Monday,,2023-08-14T11:59:37.466175Z,2023-08-14T13:12:52.863367Z
7133481428,Reply to aieleen,130914105,,TRUE,14 Aug,4,,,Monday,,2023-08-14T08:11:20.045501Z,2023-08-14T13:12:51.095924Z
7133448102,Project - Atlas of the Heart,130914105,,TRUE,14 Aug 14:00,4,,,Monday,,2023-08-14T07:58:52.140542Z,2023-08-14T13:11:14.385549Z
7133444528,Lunch,130914105,,TRUE,2023-08-14 13:15,4,,,Monday,,2023-08-14T07:57:30.466617Z,2023-08-14T11:58:16.328975Z
7133433862,Gym,130914105,,TRUE,Aug 14 11:00,4,,,Monday,,2023-08-14T07:53:37.145854Z,2023-08-14T10:36:26.329679Z
7133399818,Work,130914105,,TRUE,2023-08-14 9:00,4,,,Monday,,2023-08-14T07:41:39.682870Z,2023-08-14T07:56:47.082019Z
7129772982,Take off Monday Oct 2 for Dad Visit,130914105,7133399818,TRUE,14 Aug,4,,Work,Monday,,2023-08-12T13:39:41.901558Z,2023-08-14T07:56:46.137687Z
7131182016,Dinner and TV,130308233,,TRUE,13 Aug 19:00,4,,,Sunday,,2023-08-13T09:24:52.937377Z,2023-08-13T20:24:33.777933Z
7131182274,Videogames,130308233,,TRUE,13 Aug 21:00,4,,,Sunday,,2023-08-13T09:25:03.920390Z,2023-08-13T20:18:27.715871Z
7131181372,Dinner prep,130308233,,TRUE,13 Aug 18:30,4,,,Sunday,,2023-08-13T09:24:22.669702Z,2023-08-13T16:47:36.002482Z
7131125165,Project - Dutch A2 Proficiency,130308233,,TRUE,2023-08-13 17:00,4,,,Sunday,,2023-08-13T08:40:12.672452Z,2023-08-13T15:17:16.202685Z
7129728629,Finish thank you cards and art gifts for Rosemary and Martin,130308233,,TRUE,2023-08-13 14:00,4,,,Sunday,,2023-08-12T13:15:52.437159Z,2023-08-13T14:00:57.559370Z
7131135421,Grocery Store,130308233,,TRUE,13 Aug,4,,,Sunday,,2023-08-13T08:48:28.088193Z,2023-08-13T12:37:29.461253Z
7131165153,Lunch,130308233,,TRUE,2023-08-13 13:00,4,,,Sunday,,2023-08-13T09:11:49.967143Z,2023-08-13T11:43:11.355406Z
7131129521,Meal plan for the week,130308233,,TRUE,13 Aug 12:15,4,,,Sunday,,2023-08-13T08:43:30.357951Z,2023-08-13T10:25:48.876336Z
7131129641,Vacuum living room,130308233,,TRUE,13 Aug 12:00,4,,,Sunday,,2023-08-13T08:43:36.438632Z,2023-08-13T10:18:07.771995Z
7129241908,Clean kitchen trash can,130308233,,TRUE,13 Aug 11:45,4,,,Sunday,,2023-08-12T07:51:20.826478Z,2023-08-13T10:01:20.691633Z
7033155908,Clean water bottle,130308233,,TRUE,13 Aug 11:30,4,,,Sunday,,2023-07-09T06:50:24.357825Z,2023-08-13T09:40:31.103123Z
7131129347,set up week sections in Choices,130308233,,TRUE,2023-08-13 11:23,4,1. Complete tasks for current and past days as reflects reality. 2. Archive completed day sections. 3. Create new day sections.,,Sunday,,2023-08-13T08:43:20.462790Z,2023-08-13T09:23:56.847925Z
7129279502,Videogames,130308227,,TRUE,12 Aug 21:00,4,,,Saturday,,2023-08-12T08:17:08.437398Z,2023-08-12T21:32:29.328371Z
7129279112,"Dinner, TV, chillout",130308227,,TRUE,12 Aug 19:00,4,,,Saturday,,2023-08-12T08:16:55.532067Z,2023-08-12T19:18:03.413770Z
7129278451,Dinner Prep,130308227,,TRUE,12 Aug 18:30,4,,,Saturday,,2023-08-12T08:16:30.739448Z,2023-08-12T16:48:00.503626Z
7129996082,Videogames,130308227,,TRUE,2023-08-12 17:30,4,,,Saturday,,2023-08-12T15:40:12.496117Z,2023-08-12T16:47:59.099670Z
7129246610,Paint nails,130308227,,TRUE,2023-08-12 16:30,4,,,Saturday,,2023-08-12T07:54:30.359776Z,2023-08-12T15:39:19.046095Z
7129260700,Grocery Store,130308227,,TRUE,12 Aug 16:00,4,,,Saturday,,2023-08-12T08:04:05.808391Z,2023-08-12T14:36:09.287364Z
7129249596,Project - Dutch A2 Proficiency,130308227,,TRUE,12 Aug 15:00,4,,,Saturday,,2023-08-12T07:56:32.638652Z,2023-08-12T13:15:56.683591Z
7129259966,"Triage and refine inboxes, prompts, projects, resources, read laters",130308227,,TRUE,2023-08-12 14:00,4,,,Saturday,,2023-08-12T08:03:33.019222Z,2023-08-12T13:04:02.147011Z
7110784677,Realistic Project Effort Tasks to complete in a day and when in the day is best to do them,130321796,,TRUE,,4,,,,,2023-08-05T16:17:59.192717Z,2023-08-12T12:43:56.369651Z
7111789116,Choice Creation Schema,130321796,,TRUE,,4,Choice Name | @Label | #DayOfWeek | Due Day + Time | for X minutes | !0mb,,,,2023-08-06T08:23:55.082101Z,2023-08-12T12:43:56.369651Z
7129250410,Take ADHD medication,130308227,,TRUE,12 Aug 14:00,4,,,Saturday,,2023-08-12T07:57:07.021025Z,2023-08-12T11:57:57.309439Z
7129272600,Lunch,130308227,,TRUE,12 Aug 13:15,4,,,Saturday,,2023-08-12T08:12:39.798834Z,2023-08-12T11:43:03.219599Z
7120624392,Create art gifts for rosemary and martin,130308227,,TRUE,2023-08-12 11:00,4,,,Saturday,,2023-08-09T07:13:26.137070Z,2023-08-12T11:14:37.237863Z
7129251706,Laundry clothes,130308227,,TRUE,2023-08-12 10:00,4,,,Saturday,,2023-08-12T07:57:55.888894Z,2023-08-12T08:59:28.124661Z
7128027327,Videogames,130308222,,TRUE,11 Aug 21:00,4,,,,,2023-08-11T16:49:00.752137Z,2023-08-11T16:49:16.655945Z
7128024244,"Dinner Prep, Dinner, TV",130308222,,TRUE,2023-08-11 18:30,4,,,,,2023-08-11T16:47:50.710301Z,2023-08-11T16:49:14.686404Z
7128026033,Videogames,130308222,,TRUE,2023-08-11 17:00,4,,,,,2023-08-11T16:48:36.056789Z,2023-08-11T16:49:11.908427Z
7126738270,Project - Dutch A2 Proficiency,130308222,,TRUE,11 Aug 16:00,4,,,,,2023-08-11T07:55:25.801401Z,2023-08-11T14:07:17.818262Z
7126733671,Project - Atlas of the Heart,130308222,,TRUE,11 Aug 15:00,4,,,,,2023-08-11T07:53:03.808396Z,2023-08-11T13:57:35.511250Z
7032066614,Laundry clothes,130308222,,TRUE,2023-08-11 14:00,4,,,,,2023-07-08T14:42:15.593155Z,2023-08-11T12:52:04.070037Z
7126732215,Lunch,130308222,,TRUE,2023-08-11 13:15,4,,,,,2023-08-11T07:52:24.648920Z,2023-08-11T12:08:23.552695Z
7111781497,Gym,130308222,,TRUE,11 Aug 11:45,4,,,,,2023-08-06T08:18:02.420196Z,2023-08-11T12:08:20.618248Z
7114008903,Product / IT Update,130308222,,TRUE,11 Aug 10:00,4,,,,,2023-08-07T07:06:10.647597Z,2023-08-11T09:00:33.686441Z
7124344818,Videogames,130308208,,TRUE,10 Aug 21:00,4,,,,,2023-08-10T11:50:10.003569Z,2023-08-10T20:43:23.309886Z
7124343418,Dinner and TV,130308208,,TRUE,10 Aug 19:00,4,,,,,2023-08-10T11:49:35.063915Z,2023-08-10T19:04:23.301944Z
7124342767,Dinner prep,130308208,,TRUE,10 Aug 18:30,4,,,,,2023-08-10T11:49:16.941341Z,2023-08-10T19:04:21.559003Z
7123921171,Plant Care,130308208,,TRUE,10 Aug 14:00,4,"till tops, top up soil, hydrogen peroxide, water, DE solution, de on top, fresh glue traps, more space between plants",,,,2023-08-10T08:45:29.151883Z,2023-08-10T14:00:18.398630Z
7123781904,Project - Dutch A2 Proficiency,130308208,,TRUE,10 Aug 13:30,4,,,,,2023-08-10T07:44:51.282743Z,2023-08-10T11:47:19.165371Z
7123841644,Lunch,130308208,,TRUE,10 Aug 13:00,4,,,,,2023-08-10T08:11:58.866834Z,2023-08-10T11:39:20.011362Z
7111781352,Ring Fit Adventure,130308208,,TRUE,10 Aug 12:00,4,,,,,2023-08-06T08:17:55.884652Z,2023-08-10T11:17:06.887236Z
7123922642,Project - Atlas of the Heart,130308208,,TRUE,10 Aug 11:30,4,,,,,2023-08-10T08:46:09.977795Z,2023-08-10T09:45:11.766270Z
7121741977,Deutsche Bank PVT session,130308208,,TRUE,10 Aug 11:00,4,,,,,2023-08-09T14:16:57.374206Z,2023-08-10T09:03:50.886440Z
7123765574,Explore munches via Fetlife,130308208,,TRUE,10 Aug 10:30,4,,,,,2023-08-10T07:37:34.879900Z,2023-08-10T08:43:50.257105Z
7121816393,iDEAL standup,130308208,,TRUE,10 Aug 10:00,4,,,,,2023-08-09T14:37:02.478710Z,2023-08-10T08:43:49.357396Z
7114007157,Sprint Review - Currence PQI,130308208,,TRUE,10 Aug 9:00,4,,,,,2023-08-07T07:05:29.989763Z,2023-08-10T07:28:36.184547Z
7117479784,Videogames,130308198,,TRUE,8 Aug 21:00,4,,,,,2023-08-08T07:19:28.312075Z,2023-08-08T19:58:21.978141Z
7117479385,Dinner and TV,130308198,,TRUE,8 Aug 19:00,4,,,,,2023-08-08T07:19:16.229972Z,2023-08-08T19:58:19.485318Z
7117478907,Dinner prep,130308198,,TRUE,8 Aug 18:30,4,,,,,2023-08-08T07:19:03.956229Z,2023-08-08T19:58:18.414766Z
7118239026,Vacuum up DE from ledges etc,130308198,,TRUE,8 Aug 16:30,4,,,,,2023-08-08T12:23:52.031560Z,2023-08-08T15:03:14.552187Z
7117456393,Project - Dutch A2 Proficiency,130308198,,TRUE,8 Aug 16:00,4,,,,,2023-08-08T07:09:03.900740Z,2023-08-08T14:33:07.824640Z
7117469999,Project - Redesign and relaunch blog,130308198,,TRUE,8 Aug 14:30,4,,,,,2023-08-08T07:15:21.098801Z,2023-08-08T14:16:14.319101Z
7117468281,Lunch,130308198,,TRUE,2023-08-08 13:30,4,,,,,2023-08-08T07:14:35.068558Z,2023-08-08T11:37:08.938431Z
7117465849,Work,130308198,,TRUE,8 Aug 10:00,4,,,,,2023-08-08T07:13:25.158066Z,2023-08-08T11:36:57.742442Z
7114029389,Andorra Run,130308198,,TRUE,8 Aug 12:00,4,,,,,2023-08-07T07:13:28.229357Z,2023-08-08T11:36:31.185817Z
7110311295,11km bicycle ride,130308198,,TRUE,8 Aug 12:00,4,,,,,2023-08-05T11:44:07.725020Z,2023-08-08T11:36:29.459588Z
7117579844,certificate inspection page,130308198,7117465849,TRUE,,4,,Work,,,2023-08-08T08:01:59.870642Z,2023-08-08T09:19:08.830625Z
7117458374,Reach out to crystal again,130308198,,TRUE,,4,,,,,2023-08-08T07:10:03.652088Z,2023-08-08T07:18:11.089041Z
7114135343,Videogames,130308183,,TRUE,7 Aug 21:00,4,,,,,2023-08-07T07:49:43.212498Z,2023-08-07T20:41:51.226096Z
7114129673,Dinner and TV,130308183,,TRUE,7 Aug 19:00,4,,,,,2023-08-07T07:47:39.019338Z,2023-08-07T18:29:48.182504Z
7114128235,Dinner prep,130308183,,TRUE,7 Aug 18:30,4,,,,,2023-08-07T07:47:07.925770Z,2023-08-07T16:55:24.677460Z
7114133666,Videogames,130308183,,TRUE,7 Aug 18:00,4,,,,,2023-08-07T07:49:08.989422Z,2023-08-07T16:16:53.871862Z
7111815084,Finish Dad Art and prepare package for sending,130308183,,TRUE,7 Aug 16:00,4,,,,,2023-08-06T08:44:47.490167Z,2023-08-07T15:21:23.243416Z
7114024846,Project - Atlas of the Heart,130308183,,TRUE,7 Aug 15:30,4,,,,,2023-08-07T07:11:53.012806Z,2023-08-07T13:55:08.903599Z
7114027244,Project - Dutch A2 Proficiency,130308183,,TRUE,7 Aug 15:00,4,,,,,2023-08-07T07:12:46.856519Z,2023-08-07T13:29:02.145685Z
7114107703,Work,130308183,,TRUE,7 Aug 13:30,4,,,,,2023-08-07T07:40:25.469476Z,2023-08-07T13:12:03.746208Z
7114126212,work on manual RR creation,130308183,7114107703,TRUE,,4,,Work,,,2023-08-07T07:46:20.896350Z,2023-08-07T13:12:01.680358Z
7114039421,Lunch,130308183,,TRUE,7 Aug 13:00,4,,,,,2023-08-07T07:16:32.038779Z,2023-08-07T11:49:14.633723Z
7114012773,Errands,130308183,,TRUE,7 Aug 12:00,4,"incense, postnl store for envelope, paper, glue stick",,,,2023-08-07T07:07:53.566957Z,2023-08-07T11:07:31.558643Z
7110309844,Gym,130308183,,TRUE,7 Aug 11:00,4,,,,,2023-08-05T11:43:29.257632Z,2023-08-07T10:16:22.938671Z
7072817982,Follow up with Kiley about scheduling facetime call if I don't hear back from her over the weekend,130308183,,TRUE,7 Aug,4,,,,,2023-07-23T09:18:09.191941Z,2023-08-07T10:16:17.406577Z
7110331184,Reach out to aileen on PoFi,130308183,,TRUE,7 Aug,4,,,,,2023-08-05T11:55:33.110236Z,2023-08-07T10:15:20.861346Z
7114037120,Work,130308183,,TRUE,7 Aug 9:30,4,,,,,2023-08-07T07:15:51.357334Z,2023-08-07T08:58:12.925630Z
7114124030,manual RR creation,130308183,7114037120,TRUE,,4,,Work,,,2023-08-07T07:45:43.000367Z,2023-08-07T08:58:10.550997Z
7114124846,Rabobank prod url change,130308183,7114037120,TRUE,,4,,Work,,,2023-08-07T07:45:54.895606Z,2023-08-07T08:13:16.884725Z
7114123730,robert B stats,130308183,7114037120,TRUE,,4,,Work,,,2023-08-07T07:45:38.093664Z,2023-08-07T08:13:14.312598Z
7110159268,Laundry clothes,130308183,,TRUE,7 Aug,4,,,,,2023-08-05T09:58:39.379879Z,2023-08-07T07:42:49.794373Z
7111800739,Videogames,129794797,,TRUE,6 Aug 21:00,4,,,,,2023-08-06T08:34:09.650186Z,2023-08-06T20:11:51.922572Z
7111799958,Dinner and TV,129794797,,TRUE,6 Aug 19:00,4,,,,,2023-08-06T08:33:22.152760Z,2023-08-06T20:11:49.054402Z
7111799421,Dinner Prep,129794797,,TRUE,6 Aug 18:30,4,,,,,2023-08-06T08:32:50.099770Z,2023-08-06T16:35:01.531942Z
7111808384,Clean Water Bottle,129794797,,TRUE,6 Aug 17:45,4,,,,,2023-08-06T08:40:16.719943Z,2023-08-06T16:06:54.753173Z
7111806256,Meal Plan for Week,129794797,,TRUE,6 Aug 17:30,4,,,,,2023-08-06T08:38:51.212979Z,2023-08-06T15:51:02.143428Z
7111803362,Project - Dutch A2 Proficiency,129794797,,TRUE,6 Aug 17:00,4,,,,,2023-08-06T08:36:24.887896Z,2023-08-06T15:28:51.357849Z
7094688630,Clean shower room,129794797,,TRUE,6 Aug 14:15,4,,,,,2023-07-31T08:46:40.582221Z,2023-08-06T15:09:04.435947Z
7110162648,Clean the yoga mats,129794797,,TRUE,6 Aug 14:00,4,"Clean the Yoga Mat once a week or when necessary. Use a damp towel and soapy water or mix two cups of water with four drops of detergent to clean the mat. Dry the mat with a clean towel. Do not put the mat in the washing machine or dryer. After use, roll up the mat with the logo turned outwards and store it in a dry, clean space",,,,2023-08-05T10:00:48.655023Z,2023-08-06T12:45:13.089385Z
7111793282,Lunch,129794797,,TRUE,6 Aug 13:00,4,,,,,2023-08-06T08:27:43.834420Z,2023-08-06T11:34:23.546550Z
7111787175,Ring Fit Adventure,129794797,,TRUE,6 Aug 12:30,4,,,,,2023-08-06T08:22:30.157486Z,2023-08-06T11:18:35.397648Z
7110155358,Project - Redesign and relaunch blog,129794797,,TRUE,6 Aug 11:15,4,,,,,2023-08-05T09:56:00.816246Z,2023-08-06T10:30:06.981053Z
7110156731,Project - Atlas of the Heart,129794797,,TRUE,6 Aug 10:45,4,,,,,2023-08-05T09:56:47.147634Z,2023-08-06T09:16:05.995415Z
7110224235,Dinner and TV,129794796,,TRUE,5 Aug 19:00,4,,,,,2023-08-05T10:44:50.574719Z,2023-08-05T20:25:35.369241Z
7110223733,Dinner prep,129794796,,TRUE,5 Aug 18:30,4,,,,,2023-08-05T10:44:33.629207Z,2023-08-05T16:45:00.891892Z
7110223381,Videogames,129794796,,TRUE,5 Aug 17:00,4,,,,,2023-08-05T10:44:17.174727Z,2023-08-05T16:44:58.695579Z
7110201235,Create and send Dad a birthday gift of some kind,129794796,,TRUE,5 Aug 16:15,4,his bday is august 12,,,,2023-08-05T10:29:03.783593Z,2023-08-05T14:59:15.371076Z
7110149852,grocery store,129794796,,TRUE,5 Aug 15:45,4,,,,,2023-08-05T09:52:11.856719Z,2023-08-05T14:25:55.944660Z
7110207536,light lunch,129794796,,TRUE,2023-08-05 14:30,4,,,,,2023-08-05T10:33:56.821256Z,2023-08-05T12:52:32.396046Z
7110416175,plant care,129794796,,TRUE,2023-08-05 14:00,4,"water, swapped out glue traps, diatom earth.",,,,2023-08-05T12:49:13.747884Z,2023-08-05T12:50:04.910336Z
7015282492,Rest day exercise,129794796,,TRUE,2023-08-05 13:30,4,,,,,2023-07-02T20:41:18.686262Z,2023-08-05T11:40:03.246055Z
7110151534,Project - Dutch A2 Proficiency,129794796,,TRUE,5 Aug 13:15,4,,,,,2023-08-05T09:53:13.821934Z,2023-08-05T11:29:51.893571Z
7110160884,homebrew update and app updates,129794796,,TRUE,5 Aug 13:00,4,,,,,2023-08-05T09:59:48.919471Z,2023-08-05T11:19:26.627802Z
7110157989,Project - Externalizing the Buffer System,129794796,,TRUE,5 Aug 12:45,4,,,,,2023-08-05T09:57:44.376010Z,2023-08-05T11:14:36.998967Z
7108505355,dinner and tv,129794795,,TRUE,4 Aug 19:00,4,,,,,2023-08-04T14:53:22.388308Z,2023-08-04T21:47:52.255952Z
7108504270,dinner prep,129794795,,TRUE,4 Aug 18:30,4,,,,,2023-08-04T14:52:56.216465Z,2023-08-04T21:47:50.785321Z
7108508808,videogames,129794795,,TRUE,4 Aug 17:00,4,,,,,2023-08-04T14:54:41.324971Z,2023-08-04T21:47:49.395012Z
7107520666,Project - Dutch A2 Proficiency,129794795,,TRUE,4 Aug 16:00,4,,,,,2023-08-04T08:09:19.498150Z,2023-08-04T14:31:30.904883Z
7107557666,Monthly Operations meetup,129794795,,TRUE,2023-08-04 15:15,4,,,,,2023-08-04T08:26:30.613523Z,2023-08-04T14:13:06.439122Z
7107556880,NN e2e testing call,129794795,,TRUE,2023-08-04 14:00,4,,,,,2023-08-04T08:26:09.210142Z,2023-08-04T13:18:25.703071Z
7098234073,follow up w/ bharat about EPI bonus timeline,129794795,,TRUE,4 Aug 13:30,1,he is meeting with stijn on thursday,,,,2023-08-01T09:24:48.363925Z,2023-08-04T11:38:51.385774Z
7107562017,Lunch break,129794795,,TRUE,4 Aug 13:00,4,,,,,2023-08-04T08:28:21.923392Z,2023-08-04T11:38:47.705387Z
7107660334,Put passport etc in plastic bag with n backpack,129794795,,TRUE,Aug 4,4,,,,,2023-08-04T09:14:19.416469Z,2023-08-04T10:36:10.371912Z
7107560649,Errands,129794795,,TRUE,4 Aug 12:00,4,"multivitamins, lunch, spicy water, meat cheese buns",,,,2023-08-04T08:27:47.593426Z,2023-08-04T10:33:49.145434Z
7101702670,Gym,129794795,,TRUE,4 Aug 11:00,4,,,,,2023-08-02T10:34:33.299570Z,2023-08-04T10:33:44.648947Z
7107579970,Clothes Laundry,129794795,,TRUE,2023-08-04 10:30,4,,,,,2023-08-04T08:36:34.699969Z,2023-08-04T08:45:45.895055Z
7107524585,Work,129794795,,TRUE,2023-08-04 10:00,4,,,,,2023-08-04T08:11:12.168221Z,2023-08-04T08:41:17.568915Z
7093491331,14:00,129794793,,TRUE,2 Aug 14:00,4,Work,,,,2023-07-30T21:31:20.494830Z,2023-08-02T13:40:10.888540Z
7101634460,lunch,129794793,7093491331,TRUE,2 Aug 13:00,4,,14:00,,,2023-08-02T10:06:41.504748Z,2023-08-02T13:05:18.446728Z
7093491327,13:00,129794793,,TRUE,2 Aug 13:00,4,Work,,,,2023-07-30T21:31:20.352267Z,2023-08-02T12:26:20.655444Z
7093491325,12:00,129794793,,TRUE,2 Aug 12:00,4,🏃🥪Exercise and Lunch,,,,2023-07-30T21:31:20.177566Z,2023-08-02T12:26:18.476289Z
7101992886,work,129794793,7093491327,TRUE,,4,,13:00,,,2023-08-02T12:26:09.233690Z,2023-08-02T12:26:10.482682Z
7101633783,ING callback call,129794793,7093491327,TRUE,2 Aug 13:30,4,,13:00,,,2023-08-02T10:06:24.766512Z,2023-08-02T12:25:59.049557Z
7101568512,plan gym visit,129794793,7093491325,TRUE,,4,,12:00,,,2023-08-02T09:39:02.001542Z,2023-08-02T10:34:54.703528Z
7090303979,Reply to Johann and schedule a meetup,129794793,7093491325,TRUE,2 Aug,4,,12:00,,,2023-07-29T08:33:08.815512Z,2023-08-02T10:04:12.670453Z
7093491317,11:00,129794793,,TRUE,2 Aug 11:00,4,Work,,,,2023-07-30T21:31:20.022902Z,2023-08-02T10:04:05.250188Z
7101628236,work,129794793,7093491317,TRUE,,4,,11:00,,,2023-08-02T10:04:02.189736Z,2023-08-02T10:04:04.815498Z
7093491311,10:00,129794793,,TRUE,2 Aug 10:00,4,Work,,,,2023-07-30T21:31:19.861607Z,2023-08-02T09:04:39.629286Z
7093491304,9:00,129794793,,TRUE,2 Aug 9:00,4,"🌻 🧠 🛡️ prompts, plans, tasks, eat the frog",,,,2023-07-30T21:31:19.655279Z,2023-08-02T07:51:50.480466Z
7093491299,8:00,129794793,,TRUE,2 Aug 8:00,4,"🧘🏼 🥣 🍌 Stretch, meditation, breakfast",,,,2023-07-30T21:31:19.479343Z,2023-08-02T07:51:48.723525Z
7093491292,7:00,129794793,,TRUE,2 Aug 7:00,4,"☀️🚿👗 Wake up, shower, and get dressed",,,,2023-07-30T21:31:19.318726Z,2023-08-02T07:51:44.776912Z
7093491287,22:00,129794789,,TRUE,1 Aug 22:00,4,🌱🌴🪴🌳💚 🌎⏳ Choices,,,,2023-07-30T21:31:19.097495Z,2023-08-01T20:24:43.540561Z
7093491281,21:00,129794789,,TRUE,1 Aug 21:00,4,🌱🌴🪴🌳💚 🌎⏳ Choices,,,,2023-07-30T21:31:18.920140Z,2023-08-01T20:24:42.699593Z
7093491273,20:00,129794789,,TRUE,1 Aug 20:00,4,Spouse and leisure,,,,2023-07-30T21:31:18.758163Z,2023-08-01T20:24:42.089540Z
7093491264,19:00,129794789,,TRUE,1 Aug 19:00,4,🍲🍴🥗 Dinner and leisure,,,,2023-07-30T21:31:18.602378Z,2023-08-01T20:24:41.306950Z
7093491261,18:00,129794789,,TRUE,1 Aug 18:00,4,Dinner Prep and leisure,,,,2023-07-30T21:31:18.435786Z,2023-08-01T16:55:56.091929Z
